dataset,sampler,representation,split,budget,source_model,walltime,target_model
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.24182133993599564,
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.02346679789479822,vgg_model
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.01764785998966545,vgg13(0)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.017350496957078576,vgg13(1)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.017173010972328484,vgg13(2)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.017172952997498214,vgg13(3)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.017084404011256993,vgg13(4)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.0542879740241915,resnet18(5)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.015563738998025656,resnet18(6)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.01598974911030382,resnet18(7)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.015907989931292832,resnet18(8)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.016627119039185345,resnet18(9)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.15495252597611398,densenet121(10)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.07559571508318186,densenet121(11)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.06985046702902764,densenet121(12)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.07029786193743348,densenet121(13)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.06990092794876546,densenet121(14)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.05798626190517098,mobilenet_v2(15)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.025713267968967557,mobilenet_v2(16)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.02561508899088949,mobilenet_v2(17)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.02559865894727409,mobilenet_v2(18)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.02574755100067705,mobilenet_v2(19)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.021579560008831322,vgg16_bn_cifar10C(0)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.021551597979851067,vgg16_bn_cifar10C(1)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.021624777000397444,vgg16_bn_cifar10C(2)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.021271595964208245,vgg16_bn_cifar10C(3)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.03312576899770647,vgg16_bn_cifar10C(4)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.022608208004385233,resnet18_cifar10C(5)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.014948533964343369,resnet18_cifar10C(6)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.01482735201716423,resnet18_cifar10C(7)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.014896022039465606,resnet18_cifar10C(8)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.02004499000031501,resnet18_cifar10C(9)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.02196051797363907,vgg_model->finetune(0)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.02300268702674657,vgg_model->finetune(1)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.022976869018748403,vgg_model->finetune(2)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.022981232963502407,vgg_model->finetune(3)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.023272664984688163,vgg_model->finetune(4)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.023007589974440634,vgg_model->finetune(5)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.022961640963330865,vgg_model->finetune(6)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.023084225947968662,vgg_model->finetune(7)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.022980833891779184,vgg_model->finetune(8)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.022385127958841622,vgg_model->finetune(9)
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.022312337066978216,"vgg_model->transfer(CIFAR10C, 0)"
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.02205761498771608,"vgg_model->transfer(CIFAR10C, 1)"
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.02219042193610221,"vgg_model->transfer(CIFAR10C, 2)"
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.022053615073673427,"vgg_model->transfer(CIFAR10C, 3)"
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.022290906053967774,"vgg_model->transfer(CIFAR10C, 4)"
CIFAR10,Adversarial,HardSAC,train,200,vgg_model,0.0223216189770028,"vgg_model->transfer(CIFAR10C, 5)"
